date,count,uniques
2025-06-01,112,63
2025-06-02,61,35
2025-06-03,1,1
2025-06-07,1,1
2025-06-11,1,1
2025-06-12,8,6
2025-06-13,1,1
2025-06-15,2,2
2025-06-16,3,3
2025-06-21,1,1
2025-06-23,1,1
2025-06-26,1,1
2025-06-27,1,1
2025-07-01,1,1
2025-07-03,1,1
2025-07-04,1,1
2025-07-05,1,1
2025-07-08,1,1
2025-07-09,2,2
2025-07-10,2,2
2025-07-11,1,1
2025-07-24,1,1
2025-08-01,1,1
2025-08-03,1,1
